param_name,fisher_value,zone,dataset
model.layers.13.mlp.down_proj.weight,15.741214484442025,A,gsm8k
model.layers.23.mlp.up_proj.weight,15.59069306391757,A,gsm8k
model.layers.18.mlp.gate_proj.weight,15.471417463675607,B,gsm8k
model.layers.19.mlp.down_proj.weight,15.418901083408855,B,gsm8k
model.layers.20.mlp.up_proj.weight,15.417397632612847,B,gsm8k
model.layers.24.mlp.down_proj.weight,15.297564269625582,B,gsm8k
model.layers.16.mlp.gate_proj.weight,15.108808354649227,B,gsm8k
model.layers.15.mlp.gate_proj.weight,15.031321609858423,B,gsm8k
model.layers.21.mlp.up_proj.weight,14.976446929154918,B,gsm8k
model.layers.23.mlp.gate_proj.weight,14.962733455118723,B,gsm8k
model.layers.13.mlp.up_proj.weight,14.87878472043667,B,gsm8k
model.layers.6.mlp.up_proj.weight,14.768764707725495,B,gsm8k
model.layers.25.mlp.down_proj.weight,14.721064674900845,B,gsm8k
model.layers.25.mlp.up_proj.weight,14.718245075782761,B,gsm8k
model.layers.19.mlp.up_proj.weight,14.700476648635231,B,gsm8k
model.layers.24.mlp.up_proj.weight,14.69770085287746,B,gsm8k
model.layers.22.mlp.gate_proj.weight,14.594468258321285,B,gsm8k
model.layers.19.mlp.gate_proj.weight,14.41521274659317,B,gsm8k
model.layers.26.mlp.down_proj.weight,14.39122061850503,B,gsm8k
model.layers.21.mlp.gate_proj.weight,14.181726914364845,B,gsm8k
model.layers.8.mlp.up_proj.weight,14.1418958484428,B,gsm8k
model.layers.10.mlp.down_proj.weight,14.090741294028703,B,gsm8k
model.layers.20.mlp.gate_proj.weight,14.078432947280817,B,gsm8k
model.layers.7.mlp.up_proj.weight,14.061675786506385,B,gsm8k
model.layers.24.mlp.gate_proj.weight,13.86835149867693,B,gsm8k
model.layers.14.mlp.gate_proj.weight,13.663557041902095,B,gsm8k
model.layers.26.mlp.up_proj.weight,13.163299931911752,B,gsm8k
model.layers.35.mlp.down_proj.weight,13.162309592124075,B,gsm8k
model.layers.27.mlp.down_proj.weight,13.106888383626938,B,gsm8k
model.layers.0.self_attn.o_proj.weight,13.07589560141787,B,gsm8k
model.layers.25.mlp.gate_proj.weight,13.039137634914368,B,gsm8k
model.layers.26.mlp.gate_proj.weight,12.789722720743157,B,gsm8k
model.layers.5.mlp.up_proj.weight,12.72207478492055,B,gsm8k
model.layers.27.mlp.up_proj.weight,12.661245955037884,B,gsm8k
model.layers.25.self_attn.v_proj.weight,12.270705226925202,C,gsm8k
model.layers.30.mlp.gate_proj.weight,12.187190665397793,C,gsm8k
model.layers.13.mlp.gate_proj.weight,11.979369532316923,C,gsm8k
model.layers.9.mlp.down_proj.weight,11.895606778096408,C,gsm8k
model.layers.23.self_attn.o_proj.weight,11.862596767256036,C,gsm8k
model.layers.27.mlp.gate_proj.weight,11.632609800552018,C,gsm8k
model.layers.21.self_attn.o_proj.weight,11.630160350701772,C,gsm8k
model.layers.12.mlp.gate_proj.weight,11.563995386299212,C,gsm8k
model.layers.10.mlp.gate_proj.weight,11.208196818013676,C,gsm8k
model.layers.17.self_attn.o_proj.weight,10.936799949093256,C,gsm8k
model.layers.20.self_attn.v_proj.weight,10.784411038272083,C,gsm8k
model.layers.18.self_attn.o_proj.weight,10.575145187031012,C,gsm8k
model.layers.11.mlp.gate_proj.weight,10.445504414616153,C,gsm8k
model.layers.30.mlp.up_proj.weight,10.437057153787464,C,gsm8k
model.layers.17.self_attn.v_proj.weight,10.412493359355722,C,gsm8k
model.layers.28.mlp.down_proj.weight,10.294665022054687,C,gsm8k
model.layers.9.mlp.gate_proj.weight,10.208994503249414,C,gsm8k
model.layers.28.mlp.gate_proj.weight,10.00348790420685,C,gsm8k
model.layers.15.self_attn.o_proj.weight,9.935462745313998,C,gsm8k
model.layers.22.self_attn.o_proj.weight,9.88897844782332,C,gsm8k
model.layers.20.self_attn.o_proj.weight,9.815321700909408,C,gsm8k
model.layers.8.mlp.down_proj.weight,9.493227091152221,C,gsm8k
model.layers.24.self_attn.v_proj.weight,9.470067124057095,C,gsm8k
model.layers.15.self_attn.v_proj.weight,9.382942543074023,C,gsm8k
model.layers.29.mlp.up_proj.weight,9.374267209786922,C,gsm8k
model.layers.24.self_attn.o_proj.weight,9.367901994963177,C,gsm8k
model.layers.18.self_attn.v_proj.weight,9.303808856755495,C,gsm8k
model.layers.19.self_attn.v_proj.weight,8.983801709313411,C,gsm8k
model.layers.29.mlp.down_proj.weight,8.774085345678031,C,gsm8k
model.layers.7.mlp.gate_proj.weight,8.755199610837735,C,gsm8k
model.layers.16.self_attn.o_proj.weight,8.74375396448886,C,gsm8k
model.layers.29.mlp.gate_proj.weight,8.728612498380244,C,gsm8k
model.layers.1.mlp.up_proj.weight,8.458123917225748,C,gsm8k
model.layers.7.mlp.down_proj.weight,8.413308725401293,C,gsm8k
model.layers.16.self_attn.v_proj.weight,8.406561790441629,C,gsm8k
model.layers.3.mlp.up_proj.weight,8.247218789707404,C,gsm8k
model.layers.3.mlp.gate_proj.weight,7.7812555361306295,C,gsm8k
model.layers.14.self_attn.o_proj.weight,7.754698546836153,C,gsm8k
model.layers.23.self_attn.v_proj.weight,7.643999516614713,C,gsm8k
model.layers.14.self_attn.v_proj.weight,7.5867096987203695,C,gsm8k
model.layers.2.mlp.gate_proj.weight,7.560155440471135,C,gsm8k
model.layers.27.self_attn.o_proj.weight,7.49477790563833,C,gsm8k
model.layers.8.mlp.gate_proj.weight,7.483443318807986,C,gsm8k
model.layers.6.mlp.gate_proj.weight,7.4374940959969535,C,gsm8k
model.layers.21.self_attn.v_proj.weight,7.275516588881146,C,gsm8k
model.layers.4.mlp.up_proj.weight,7.232760104816407,C,gsm8k
model.layers.27.self_attn.v_proj.weight,7.191331185691524,C,gsm8k
model.layers.5.mlp.gate_proj.weight,6.983563550456893,C,gsm8k
model.layers.2.mlp.up_proj.weight,6.545929039944895,C,gsm8k
model.layers.12.self_attn.v_proj.weight,6.171109918039292,C,gsm8k
model.layers.31.mlp.gate_proj.weight,6.108131870394573,C,gsm8k
model.layers.35.mlp.up_proj.weight,5.978067673975602,C,gsm8k
model.layers.31.mlp.down_proj.weight,5.899846606189385,C,gsm8k
model.layers.6.mlp.down_proj.weight,5.870834294648375,C,gsm8k
model.layers.12.self_attn.o_proj.weight,5.688941968517611,C,gsm8k
model.layers.26.self_attn.o_proj.weight,5.636241531756241,C,gsm8k
model.layers.31.mlp.up_proj.weight,5.625896762125194,C,gsm8k
model.layers.13.self_attn.v_proj.weight,5.597290277510183,C,gsm8k
model.layers.4.mlp.down_proj.weight,5.4868855678942055,C,gsm8k
model.layers.20.self_attn.k_proj.weight,5.3502699618111365,C,gsm8k
model.layers.0.mlp.down_proj.weight,5.065483025915455,C,gsm8k
model.layers.25.self_attn.o_proj.weight,5.064139705966227,C,gsm8k
model.layers.22.self_attn.v_proj.weight,5.036679810436908,C,gsm8k
model.layers.24.self_attn.k_proj.weight,5.036195544118527,C,gsm8k
model.layers.11.self_attn.o_proj.weight,4.818071095884079,C,gsm8k
model.layers.11.self_attn.v_proj.weight,4.734874971123645,C,gsm8k
model.layers.10.self_attn.v_proj.weight,4.565171270514838,C,gsm8k
model.layers.5.mlp.down_proj.weight,4.564020651363535,C,gsm8k
model.layers.35.mlp.gate_proj.weight,4.51948113180697,C,gsm8k
model.layers.32.mlp.down_proj.weight,4.445896568126045,C,gsm8k
model.layers.18.self_attn.k_proj.weight,4.4321574980567675,C,gsm8k
model.layers.32.mlp.gate_proj.weight,4.303821089095436,C,gsm8k
model.layers.23.self_attn.k_proj.weight,4.297434881504159,C,gsm8k
model.layers.4.mlp.gate_proj.weight,4.233925658190856,C,gsm8k
model.layers.23.self_attn.q_proj.weight,4.121952126733959,C,gsm8k
model.layers.28.self_attn.o_proj.weight,4.10631707648281,C,gsm8k
model.layers.13.self_attn.o_proj.weight,4.042378406695207,C,gsm8k
model.layers.9.self_attn.v_proj.weight,4.019477805486531,C,gsm8k
model.layers.26.self_attn.v_proj.weight,3.9492984219104983,C,gsm8k
model.layers.32.mlp.up_proj.weight,3.9270627342630178,C,gsm8k
model.layers.15.self_attn.k_proj.weight,3.813060924934689,C,gsm8k
model.layers.17.self_attn.k_proj.weight,3.7612576886240277,C,gsm8k
model.layers.13.self_attn.k_proj.weight,3.6505630848550936,C,gsm8k
model.layers.19.self_attn.k_proj.weight,3.5911872810393106,C,gsm8k
model.layers.33.mlp.down_proj.weight,3.552680638502352,C,gsm8k
model.layers.26.self_attn.k_proj.weight,3.529188304935815,C,gsm8k
model.layers.22.self_attn.q_proj.weight,3.512347136856988,C,gsm8k
model.layers.17.self_attn.q_proj.weight,3.503869430765917,C,gsm8k
model.layers.14.self_attn.k_proj.weight,3.500269009527983,C,gsm8k
model.layers.21.self_attn.q_proj.weight,3.4422242960281437,C,gsm8k
model.layers.27.self_attn.k_proj.weight,3.4236105334275635,C,gsm8k
model.layers.20.self_attn.q_proj.weight,3.4131154810165754,C,gsm8k
model.layers.13.self_attn.q_proj.weight,3.3792891917400993,C,gsm8k
model.layers.1.self_attn.o_proj.weight,3.3740349602885544,C,gsm8k
model.layers.8.self_attn.v_proj.weight,3.310697929613525,C,gsm8k
model.layers.33.mlp.gate_proj.weight,3.297363393707201,C,gsm8k
model.layers.19.self_attn.q_proj.weight,3.2829409814294195,C,gsm8k
model.layers.16.self_attn.q_proj.weight,3.2616456030809786,C,gsm8k
model.layers.18.self_attn.q_proj.weight,3.2524947361962404,C,gsm8k
model.layers.22.self_attn.k_proj.weight,3.198094920546282,C,gsm8k
model.layers.25.self_attn.k_proj.weight,3.186833435422159,C,gsm8k
model.layers.28.self_attn.v_proj.weight,3.1122827739745844,C,gsm8k
model.layers.34.mlp.up_proj.weight,3.09903547167778,C,gsm8k
model.layers.34.mlp.gate_proj.weight,3.097725422703661,C,gsm8k
model.layers.33.mlp.up_proj.weight,3.0641610493185,C,gsm8k
model.layers.11.self_attn.k_proj.weight,3.002061159997538,C,gsm8k
model.layers.6.self_attn.v_proj.weight,2.9852713488799054,C,gsm8k
model.layers.10.self_attn.o_proj.weight,2.983272853438393,C,gsm8k
model.layers.16.self_attn.k_proj.weight,2.9051619918755023,C,gsm8k
model.layers.14.self_attn.q_proj.weight,2.8824650389287854,C,gsm8k
model.layers.28.self_attn.k_proj.weight,2.865117926419771,C,gsm8k
model.layers.15.self_attn.q_proj.weight,2.8286399463104317,C,gsm8k
model.layers.7.self_attn.v_proj.weight,2.7665018192201387,C,gsm8k
model.layers.9.self_attn.o_proj.weight,2.663771800689574,C,gsm8k
model.layers.4.self_attn.v_proj.weight,2.5913214832398808,C,gsm8k
model.layers.21.self_attn.k_proj.weight,2.5527752010093536,C,gsm8k
model.layers.24.self_attn.q_proj.weight,2.444023172967718,C,gsm8k
model.layers.8.self_attn.o_proj.weight,2.333963753422722,C,gsm8k
model.layers.34.mlp.down_proj.weight,2.3320430072490126,C,gsm8k
model.layers.27.self_attn.q_proj.weight,2.316382204851834,C,gsm8k
model.layers.31.self_attn.o_proj.weight,2.310044925136026,C,gsm8k
model.layers.5.self_attn.v_proj.weight,2.2225731338985497,C,gsm8k
model.layers.29.self_attn.o_proj.weight,2.2178920535952784,C,gsm8k
model.layers.12.self_attn.k_proj.weight,2.1936694041869487,C,gsm8k
model.layers.33.self_attn.k_proj.weight,2.1917966664514097,C,gsm8k
model.layers.28.self_attn.q_proj.weight,2.126707522504148,C,gsm8k
model.layers.29.self_attn.k_proj.weight,2.1045031123940134,C,gsm8k
model.layers.30.self_attn.k_proj.weight,2.1030545910762157,C,gsm8k
model.layers.25.self_attn.q_proj.weight,2.087799198619905,C,gsm8k
model.layers.11.self_attn.q_proj.weight,2.061859322297096,C,gsm8k
model.layers.6.self_attn.o_proj.weight,2.053110432709218,C,gsm8k
model.layers.1.self_attn.v_proj.weight,2.034213419043226,C,gsm8k
model.layers.26.self_attn.q_proj.weight,2.026624863683537,C,gsm8k
model.layers.12.self_attn.q_proj.weight,1.9913924528518692,C,gsm8k
model.layers.33.self_attn.o_proj.weight,1.9308491465635598,C,gsm8k
model.layers.29.self_attn.v_proj.weight,1.8710548887320329,C,gsm8k
model.layers.0.mlp.up_proj.weight,1.8174055650742957,C,gsm8k
model.layers.2.self_attn.v_proj.weight,1.8137815052905353,C,gsm8k
model.layers.10.self_attn.k_proj.weight,1.8017679027252598,C,gsm8k
model.layers.32.self_attn.o_proj.weight,1.6741704522573855,C,gsm8k
model.layers.7.self_attn.o_proj.weight,1.653011083632009,C,gsm8k
model.layers.29.self_attn.q_proj.weight,1.5570480794121977,C,gsm8k
model.layers.30.self_attn.v_proj.weight,1.51574108726345,C,gsm8k
model.layers.9.self_attn.k_proj.weight,1.4763191049169109,C,gsm8k
model.layers.30.self_attn.o_proj.weight,1.4038179376366315,C,gsm8k
model.layers.10.self_attn.q_proj.weight,1.38848588016117,C,gsm8k
model.layers.2.self_attn.o_proj.weight,1.3723495038284454,C,gsm8k
model.layers.4.self_attn.o_proj.weight,1.3538249981575063,C,gsm8k
model.layers.3.self_attn.v_proj.weight,1.3456294500792865,C,gsm8k
model.layers.0.mlp.gate_proj.weight,1.2528733661602018,C,gsm8k
model.layers.31.self_attn.v_proj.weight,1.2190067623159848,C,gsm8k
model.layers.32.self_attn.k_proj.weight,1.1866703744744882,C,gsm8k
model.layers.8.self_attn.k_proj.weight,1.1495441066908825,C,gsm8k
model.layers.30.self_attn.q_proj.weight,1.1058312152235885,C,gsm8k
model.layers.1.mlp.down_proj.weight,1.0574591088661691,C,gsm8k
model.layers.6.self_attn.k_proj.weight,1.0520017989001644,C,gsm8k
model.layers.31.self_attn.k_proj.weight,1.0452676202949078,C,gsm8k
model.layers.9.self_attn.q_proj.weight,1.0075247167842463,C,gsm8k
model.layers.3.self_attn.o_proj.weight,0.9980551336484496,C,gsm8k
model.layers.32.self_attn.v_proj.weight,0.989585344446823,C,gsm8k
model.layers.5.self_attn.k_proj.weight,0.8544518433664052,C,gsm8k
model.layers.5.self_attn.o_proj.weight,0.8348963464559347,C,gsm8k
model.layers.8.self_attn.q_proj.weight,0.7762915761122713,C,gsm8k
model.layers.34.self_attn.o_proj.weight,0.7434904878027737,C,gsm8k
model.layers.35.self_attn.k_proj.weight,0.7053016014397144,C,gsm8k
model.layers.7.self_attn.k_proj.weight,0.6845611196222308,C,gsm8k
model.layers.5.self_attn.q_proj.weight,0.6400101429862843,C,gsm8k
model.layers.32.self_attn.q_proj.weight,0.6380244245010545,C,gsm8k
model.layers.6.self_attn.q_proj.weight,0.6304532267731702,C,gsm8k
model.layers.31.self_attn.q_proj.weight,0.6239928124878134,C,gsm8k
model.layers.35.self_attn.o_proj.weight,0.5872623994364403,C,gsm8k
model.layers.33.self_attn.q_proj.weight,0.5868659181214753,C,gsm8k
model.layers.35.self_attn.q_proj.weight,0.5589461577201291,C,gsm8k
model.layers.4.self_attn.k_proj.weight,0.5317101304972311,C,gsm8k
model.layers.34.self_attn.k_proj.weight,0.4950190781710262,C,gsm8k
model.layers.7.self_attn.q_proj.weight,0.4487534451764077,C,gsm8k
model.layers.0.self_attn.k_proj.weight,0.41989151142843184,C,gsm8k
model.layers.34.self_attn.v_proj.weight,0.41320959020231385,C,gsm8k
model.layers.3.self_attn.k_proj.weight,0.37376025724461215,C,gsm8k
model.layers.3.self_attn.q_proj.weight,0.36567283252134075,C,gsm8k
model.layers.4.self_attn.q_proj.weight,0.3652111780766063,C,gsm8k
model.layers.33.self_attn.v_proj.weight,0.3642100085126003,C,gsm8k
model.layers.0.self_attn.q_proj.weight,0.34630521809958736,C,gsm8k
model.layers.35.self_attn.v_proj.weight,0.2963924167052028,C,gsm8k
model.layers.34.self_attn.q_proj.weight,0.2590959490935347,C,gsm8k
model.layers.20.post_attention_layernorm.weight,0.11578623418699863,C,gsm8k
model.layers.16.post_attention_layernorm.weight,0.10660790747942883,C,gsm8k
model.layers.15.post_attention_layernorm.weight,0.10309317433211618,C,gsm8k
model.layers.17.post_attention_layernorm.weight,0.09684043165407275,C,gsm8k
model.layers.14.post_attention_layernorm.weight,0.09068366160454389,C,gsm8k
model.layers.18.post_attention_layernorm.weight,0.08897217461253604,C,gsm8k
model.layers.21.post_attention_layernorm.weight,0.07880404458819612,C,gsm8k
model.layers.22.post_attention_layernorm.weight,0.07290147611593056,C,gsm8k
model.layers.19.post_attention_layernorm.weight,0.07212118267170808,C,gsm8k
model.layers.23.post_attention_layernorm.weight,0.06100349737334909,C,gsm8k
model.layers.13.post_attention_layernorm.weight,0.06082218831420505,C,gsm8k
model.layers.0.input_layernorm.weight,0.05764630362045864,C,gsm8k
model.layers.24.post_attention_layernorm.weight,0.0539206396992995,C,gsm8k
model.layers.30.post_attention_layernorm.weight,0.05165940743131614,C,gsm8k
model.layers.2.self_attn.q_proj.weight,0.05040270102335853,C,gsm8k
model.layers.25.post_attention_layernorm.weight,0.04917653589745896,C,gsm8k
model.layers.12.post_attention_layernorm.weight,0.046421012051723665,C,gsm8k
model.layers.26.post_attention_layernorm.weight,0.04375247555412898,C,gsm8k
model.layers.2.self_attn.k_proj.weight,0.04300431189176379,C,gsm8k
model.layers.13.input_layernorm.weight,0.04073769243939296,C,gsm8k
model.layers.28.post_attention_layernorm.weight,0.04073000520611458,C,gsm8k
model.layers.15.input_layernorm.weight,0.03938367994294367,C,gsm8k
model.layers.11.post_attention_layernorm.weight,0.03702798003587304,C,gsm8k
model.layers.14.input_layernorm.weight,0.036563880696576234,C,gsm8k
model.layers.1.self_attn.q_proj.weight,0.03375760947676554,C,gsm8k
model.layers.0.post_attention_layernorm.weight,0.032657961412041914,C,gsm8k
model.layers.12.input_layernorm.weight,0.032264099865699336,C,gsm8k
model.layers.27.post_attention_layernorm.weight,0.03127780800673463,C,gsm8k
model.layers.11.input_layernorm.weight,0.030687547950691396,C,gsm8k
model.layers.1.self_attn.k_proj.weight,0.025078739308469267,C,gsm8k
model.layers.16.input_layernorm.weight,0.018874365750605193,C,gsm8k
model.layers.29.post_attention_layernorm.weight,0.018665195266748924,C,gsm8k
model.layers.10.post_attention_layernorm.weight,0.017953286616489095,C,gsm8k
model.layers.1.input_layernorm.weight,0.01768044175810246,C,gsm8k
model.layers.18.input_layernorm.weight,0.01516061976593619,C,gsm8k
model.layers.19.input_layernorm.weight,0.012711066492727241,C,gsm8k
model.layers.9.input_layernorm.weight,0.011874002405789952,C,gsm8k
model.layers.21.input_layernorm.weight,0.011326543631042796,C,gsm8k
model.layers.17.input_layernorm.weight,0.011091277289551726,C,gsm8k
model.layers.24.input_layernorm.weight,0.010617094164047103,C,gsm8k
model.layers.9.post_attention_layernorm.weight,0.009974827715495849,C,gsm8k
model.layers.10.input_layernorm.weight,0.009776741560898472,C,gsm8k
model.layers.31.post_attention_layernorm.weight,0.009730699641750107,C,gsm8k
model.layers.23.input_layernorm.weight,0.009315854416286129,C,gsm8k
model.layers.22.input_layernorm.weight,0.008656956640209046,C,gsm8k
model.layers.6.input_layernorm.weight,0.00839249190195801,C,gsm8k
model.layers.20.input_layernorm.weight,0.00822097722530657,C,gsm8k
model.layers.8.input_layernorm.weight,0.008070392539053728,C,gsm8k
model.layers.2.input_layernorm.weight,0.007542655247334551,C,gsm8k
model.layers.26.input_layernorm.weight,0.006864814135923325,C,gsm8k
model.layers.27.input_layernorm.weight,0.0067049753496348785,C,gsm8k
model.layers.8.post_attention_layernorm.weight,0.0065630592572460955,C,gsm8k
model.layers.7.post_attention_layernorm.weight,0.005385121307114105,C,gsm8k
model.layers.28.input_layernorm.weight,0.005257109404709581,C,gsm8k
model.layers.4.input_layernorm.weight,0.005129986695251887,C,gsm8k
model.layers.25.input_layernorm.weight,0.005126163029899544,C,gsm8k
model.layers.32.post_attention_layernorm.weight,0.004970973683157354,C,gsm8k
model.layers.5.input_layernorm.weight,0.004641965860045616,C,gsm8k
model.layers.7.input_layernorm.weight,0.0046025962933811115,C,gsm8k
model.layers.33.post_attention_layernorm.weight,0.0037788209184554944,C,gsm8k
model.layers.6.post_attention_layernorm.weight,0.003669039063765922,C,gsm8k
model.layers.35.post_attention_layernorm.weight,0.003667448913802218,C,gsm8k
model.layers.3.input_layernorm.weight,0.0036651480287446248,C,gsm8k
model.layers.5.post_attention_layernorm.weight,0.0031736019574850616,C,gsm8k
model.layers.3.post_attention_layernorm.weight,0.0030792986646304144,C,gsm8k
model.layers.29.input_layernorm.weight,0.0029051711014176362,C,gsm8k
model.layers.4.post_attention_layernorm.weight,0.0025782447630859906,C,gsm8k
model.layers.30.input_layernorm.weight,0.0024908499265308137,C,gsm8k
model.layers.34.post_attention_layernorm.weight,0.0024085399155069354,C,gsm8k
model.norm.weight,0.0018758142933847921,C,gsm8k
model.layers.31.input_layernorm.weight,0.0016121565857076803,C,gsm8k
model.layers.1.post_attention_layernorm.weight,0.0013915056837419115,C,gsm8k
model.layers.32.input_layernorm.weight,0.0012109979963810247,C,gsm8k
model.layers.33.input_layernorm.weight,0.001163418184681575,C,gsm8k
model.layers.2.post_attention_layernorm.weight,0.0011011155177982346,C,gsm8k
model.layers.35.input_layernorm.weight,0.0009176082126458596,C,gsm8k
model.layers.34.input_layernorm.weight,0.0007673803035075366,C,gsm8k
model.layers.2.mlp.down_proj.weight,2790.7918612360954,A,math
model.layers.30.mlp.down_proj.weight,526.0129188681021,A,math
model.embed_tokens.weight,130.58619349263608,A,math
model.layers.1.mlp.gate_proj.weight,22.9078962597996,A,math
model.layers.3.mlp.down_proj.weight,21.14092042669654,A,math
model.layers.35.mlp.down_proj.weight,16.54393876157701,A,math
model.layers.0.self_attn.v_proj.weight,15.04840125516057,A,math
model.layers.10.mlp.up_proj.weight,13.977145189419389,A,math
model.layers.16.mlp.down_proj.weight,13.787922346033156,A,math
model.layers.17.mlp.down_proj.weight,13.303045400418341,A,math
model.layers.9.mlp.up_proj.weight,13.162835487630218,A,math
model.layers.18.mlp.down_proj.weight,12.976761320605874,A,math
model.layers.15.mlp.down_proj.weight,12.58499076217413,A,math
model.layers.14.mlp.down_proj.weight,12.51244904845953,A,math
model.layers.12.mlp.up_proj.weight,12.054879255592823,A,math
model.layers.16.mlp.up_proj.weight,11.799719171598554,A,math
model.layers.21.mlp.down_proj.weight,11.68616362567991,A,math
model.layers.20.mlp.down_proj.weight,11.677835899405181,A,math
model.layers.26.mlp.down_proj.weight,11.614186892285943,A,math
model.layers.19.self_attn.o_proj.weight,11.596590906381607,A,math
model.layers.17.mlp.gate_proj.weight,11.56815560720861,A,math
model.layers.18.mlp.up_proj.weight,11.548917378298938,A,math
model.layers.22.mlp.down_proj.weight,11.514400731772184,A,math
model.layers.22.mlp.gate_proj.weight,11.424984529614449,A,math
model.layers.23.mlp.down_proj.weight,11.41935964860022,A,math
model.layers.22.mlp.up_proj.weight,11.383330767974257,A,math
model.layers.17.mlp.up_proj.weight,11.224240141920745,A,math
model.layers.21.mlp.up_proj.weight,11.206980687566102,A,math
model.layers.18.mlp.gate_proj.weight,11.204411868005991,A,math
model.layers.11.mlp.up_proj.weight,11.101883247494698,A,math
model.layers.19.mlp.up_proj.weight,11.094891548156738,A,math
model.layers.23.mlp.gate_proj.weight,11.040498305112123,A,math
model.layers.20.mlp.up_proj.weight,11.030585695058107,B,math
model.layers.24.mlp.down_proj.weight,11.029123101383448,B,math
model.layers.12.mlp.down_proj.weight,11.028067077510059,B,math
model.layers.19.mlp.down_proj.weight,10.899915643036366,B,math
model.layers.35.mlp.up_proj.weight,10.809982960112393,B,math
model.layers.21.mlp.gate_proj.weight,10.795791689306498,B,math
model.layers.19.mlp.gate_proj.weight,10.780051993671805,B,math
model.layers.23.mlp.up_proj.weight,10.754254651255906,B,math
model.layers.25.mlp.down_proj.weight,10.70874098688364,B,math
model.layers.14.mlp.up_proj.weight,10.616481514647603,B,math
model.layers.25.mlp.up_proj.weight,10.58416243083775,B,math
model.layers.28.mlp.up_proj.weight,10.54105155589059,B,math
model.layers.16.mlp.gate_proj.weight,10.527979689650238,B,math
model.layers.26.mlp.gate_proj.weight,10.486153073608875,B,math
model.layers.20.mlp.gate_proj.weight,10.418098168913275,B,math
model.layers.24.mlp.gate_proj.weight,10.35583873372525,B,math
model.layers.25.mlp.gate_proj.weight,10.292852070182562,B,math
model.layers.24.mlp.up_proj.weight,10.268414048478007,B,math
model.layers.15.mlp.up_proj.weight,10.242724111303687,B,math
model.layers.26.mlp.up_proj.weight,10.191083405166864,B,math
model.layers.13.mlp.down_proj.weight,10.167003341950476,B,math
model.layers.27.mlp.down_proj.weight,10.110062723979354,B,math
model.layers.27.mlp.up_proj.weight,10.10915071517229,B,math
model.layers.27.mlp.gate_proj.weight,9.987970735877752,B,math
model.layers.20.self_attn.v_proj.weight,9.921298102475703,B,math
model.layers.15.mlp.gate_proj.weight,9.543780053034425,B,math
model.layers.11.mlp.down_proj.weight,9.268587172031403,B,math
model.layers.28.mlp.gate_proj.weight,9.061797993257642,B,math
model.layers.28.mlp.down_proj.weight,8.971487358212471,B,math
model.layers.6.mlp.up_proj.weight,8.830751998815686,B,math
model.layers.7.mlp.up_proj.weight,8.815480905584991,B,math
model.layers.25.self_attn.v_proj.weight,8.806724722497165,B,math
model.layers.8.mlp.up_proj.weight,8.638151834253222,C,math
model.layers.13.mlp.up_proj.weight,8.538404582999647,C,math
model.layers.14.mlp.gate_proj.weight,8.238639305345714,C,math
model.layers.30.mlp.gate_proj.weight,8.142624855041504,C,math
model.layers.10.mlp.down_proj.weight,7.944296550005674,C,math
model.layers.10.mlp.gate_proj.weight,7.876106559764594,C,math
model.layers.29.mlp.gate_proj.weight,7.848239041399211,C,math
model.layers.23.self_attn.o_proj.weight,7.528465592302382,C,math
