param_name,fisher_value,dataset
model.layers.12.mlp.down_proj.weight,8.578825718723238,gsm8k
model.layers.6.mlp.up_proj.weight,8.553802210837603,gsm8k
model.layers.11.self_attn.v_proj.weight,8.550403074361384,gsm8k
model.layers.4.mlp.down_proj.weight,8.480626238510013,gsm8k
model.layers.14.self_attn.o_proj.weight,8.267258836887777,gsm8k
model.layers.11.mlp.down_proj.weight,8.217676504515111,gsm8k
model.layers.13.mlp.up_proj.weight,7.701831656508148,gsm8k
model.layers.8.mlp.up_proj.weight,7.54836755618453,gsm8k
model.layers.5.mlp.up_proj.weight,7.4306895337067544,gsm8k
model.layers.7.mlp.up_proj.weight,7.38741366751492,gsm8k
model.layers.9.mlp.up_proj.weight,7.369072610512376,gsm8k
model.layers.14.mlp.up_proj.weight,7.358623154461384,gsm8k
model.layers.4.mlp.up_proj.weight,7.273920712061226,gsm8k
model.layers.11.mlp.up_proj.weight,7.195903723593801,gsm8k
model.layers.10.mlp.up_proj.weight,7.158550623804331,gsm8k
model.layers.3.mlp.down_proj.weight,7.124254202935845,gsm8k
model.layers.12.mlp.up_proj.weight,7.104923027101904,gsm8k
model.layers.6.self_attn.o_proj.weight,7.059293292462826,gsm8k
model.layers.17.mlp.down_proj.weight,7.039427232928574,gsm8k
model.layers.16.mlp.down_proj.weight,7.027928744442761,gsm8k
model.layers.2.mlp.down_proj.weight,6.853484559804201,gsm8k
model.layers.15.mlp.up_proj.weight,6.484812301117927,gsm8k
model.layers.5.self_attn.o_proj.weight,6.448938205372542,gsm8k
model.layers.27.mlp.up_proj.weight,6.420759833883494,gsm8k
model.layers.0.self_attn.o_proj.weight,6.273918599355966,gsm8k
model.layers.26.mlp.down_proj.weight,5.794563567265868,gsm8k
model.layers.18.mlp.down_proj.weight,5.610074675641954,gsm8k
model.layers.16.mlp.up_proj.weight,5.55971807660535,gsm8k
model.layers.3.mlp.up_proj.weight,5.488383266143501,gsm8k
model.layers.1.self_attn.o_proj.weight,5.287523831240833,gsm8k
model.layers.19.mlp.down_proj.weight,5.2577502597123384,gsm8k
model.layers.3.self_attn.o_proj.weight,5.226150549016893,gsm8k
model.layers.16.self_attn.v_proj.weight,5.225960547104478,gsm8k
model.layers.17.mlp.up_proj.weight,4.970979783684015,gsm8k
model.layers.18.mlp.up_proj.weight,4.840106984600425,gsm8k
model.layers.11.mlp.gate_proj.weight,4.628595041576773,gsm8k
model.layers.13.mlp.gate_proj.weight,4.5454913498833776,gsm8k
model.layers.2.self_attn.o_proj.weight,4.5353150512091815,gsm8k
model.layers.26.mlp.up_proj.weight,4.481202297843993,gsm8k
model.layers.15.self_attn.o_proj.weight,4.481141364201903,gsm8k
model.layers.19.mlp.up_proj.weight,4.45464076474309,gsm8k
model.layers.4.self_attn.o_proj.weight,4.437664108816534,gsm8k
model.layers.12.mlp.gate_proj.weight,4.435864277649671,gsm8k
model.layers.2.mlp.up_proj.weight,4.368761161342263,gsm8k
model.layers.10.mlp.gate_proj.weight,4.206536226440221,gsm8k
model.layers.14.mlp.gate_proj.weight,4.173995353747159,gsm8k
model.layers.25.mlp.down_proj.weight,4.138683726545423,gsm8k
model.layers.20.mlp.down_proj.weight,4.1074628522619605,gsm8k
model.layers.7.mlp.gate_proj.weight,4.069468649569899,gsm8k
model.layers.8.mlp.gate_proj.weight,3.921509239822626,gsm8k
model.layers.9.mlp.gate_proj.weight,3.8810485410504043,gsm8k
model.layers.6.mlp.gate_proj.weight,3.7061441687401384,gsm8k
model.layers.18.self_attn.v_proj.weight,3.6704445069190115,gsm8k
model.layers.1.mlp.up_proj.weight,3.626300781266764,gsm8k
model.layers.5.mlp.gate_proj.weight,3.4712347278837115,gsm8k
model.layers.19.self_attn.v_proj.weight,3.390764180570841,gsm8k
model.layers.0.mlp.up_proj.weight,3.3852028630208224,gsm8k
model.layers.16.self_attn.o_proj.weight,3.3790401241276413,gsm8k
model.layers.15.mlp.gate_proj.weight,3.355873247375712,gsm8k
model.layers.27.mlp.gate_proj.weight,3.3386091282591224,gsm8k
model.layers.20.mlp.up_proj.weight,3.3058128289412707,gsm8k
model.layers.21.mlp.down_proj.weight,3.2683532561641186,gsm8k
model.layers.17.self_attn.v_proj.weight,3.226681234780699,gsm8k
model.layers.25.mlp.up_proj.weight,3.096441878937185,gsm8k
model.layers.21.mlp.up_proj.weight,3.0662945623043925,gsm8k
model.layers.24.mlp.down_proj.weight,3.0503853927366436,gsm8k
model.layers.3.mlp.gate_proj.weight,3.044920556480065,gsm8k
model.layers.23.mlp.down_proj.weight,3.0382997908163816,gsm8k
model.layers.4.mlp.gate_proj.weight,3.0042523390147835,gsm8k
model.layers.22.mlp.down_proj.weight,3.0009523581247777,gsm8k
model.layers.2.mlp.gate_proj.weight,2.971893035573885,gsm8k
model.layers.16.mlp.gate_proj.weight,2.8668325643520802,gsm8k
model.layers.25.self_attn.q_proj.weight,2.7447114393580705,gsm8k
model.layers.18.mlp.gate_proj.weight,2.6984022771939635,gsm8k
model.layers.17.mlp.gate_proj.weight,2.674054351868108,gsm8k
model.layers.22.mlp.up_proj.weight,2.647121654357761,gsm8k
model.layers.19.mlp.gate_proj.weight,2.5795207938645035,gsm8k
model.layers.1.mlp.gate_proj.weight,2.5587105884915218,gsm8k
model.layers.19.self_attn.o_proj.weight,2.5270451039541513,gsm8k
model.layers.0.mlp.gate_proj.weight,2.5004443366779014,gsm8k
model.layers.23.mlp.up_proj.weight,2.4717599463183433,gsm8k
model.layers.27.self_attn.o_proj.weight,2.4057476909365505,gsm8k
model.layers.26.mlp.gate_proj.weight,2.3993869652040303,gsm8k
model.layers.27.self_attn.v_proj.weight,2.3734347398858517,gsm8k
model.layers.24.mlp.up_proj.weight,2.364305785158649,gsm8k
model.layers.13.self_attn.q_proj.weight,2.2169737520162016,gsm8k
model.layers.20.self_attn.v_proj.weight,2.089712410932407,gsm8k
model.layers.17.self_attn.o_proj.weight,1.9811216918751597,gsm8k
model.layers.20.mlp.gate_proj.weight,1.933324487414211,gsm8k
model.layers.18.self_attn.o_proj.weight,1.817562447511591,gsm8k
model.layers.21.mlp.gate_proj.weight,1.8162361967843026,gsm8k
model.layers.25.mlp.gate_proj.weight,1.79553747351747,gsm8k
model.layers.21.self_attn.v_proj.weight,1.7052911535138264,gsm8k
model.layers.26.self_attn.v_proj.weight,1.5433678139233962,gsm8k
model.layers.22.mlp.gate_proj.weight,1.5331800094572827,gsm8k
model.layers.22.self_attn.v_proj.weight,1.5214939248980954,gsm8k
model.layers.11.self_attn.q_proj.weight,1.5047482919180766,gsm8k
model.layers.24.mlp.gate_proj.weight,1.45942585344892,gsm8k
model.layers.23.mlp.gate_proj.weight,1.459065743139945,gsm8k
model.layers.14.self_attn.q_proj.weight,1.4178037566598505,gsm8k
model.layers.12.self_attn.q_proj.weight,1.4082120634848252,gsm8k
model.layers.10.self_attn.q_proj.weight,1.3801599411526695,gsm8k
model.layers.23.self_attn.v_proj.weight,1.3721134109655395,gsm8k
model.layers.9.self_attn.q_proj.weight,1.3715988056501374,gsm8k
model.layers.8.self_attn.q_proj.weight,1.3660589782521129,gsm8k
model.layers.2.self_attn.q_proj.weight,1.35464741877513,gsm8k
model.layers.7.self_attn.q_proj.weight,1.3499490952817723,gsm8k
model.layers.24.self_attn.v_proj.weight,1.2751505435444415,gsm8k
model.layers.20.self_attn.o_proj.weight,1.205589198274538,gsm8k
model.layers.4.self_attn.q_proj.weight,1.2041641641408205,gsm8k
model.layers.6.self_attn.q_proj.weight,1.1922543805558234,gsm8k
model.layers.3.self_attn.q_proj.weight,1.1900186482234858,gsm8k
model.layers.26.self_attn.o_proj.weight,1.1556234969757497,gsm8k
model.layers.15.self_attn.q_proj.weight,1.1090150669915602,gsm8k
model.layers.5.self_attn.q_proj.weight,1.0669947908609174,gsm8k
model.layers.21.self_attn.o_proj.weight,1.0146881424589083,gsm8k
model.layers.25.self_attn.v_proj.weight,0.9927709707408212,gsm8k
model.layers.24.self_attn.o_proj.weight,0.9912765766493976,gsm8k
model.layers.27.self_attn.q_proj.weight,0.9830213934765197,gsm8k
model.layers.16.self_attn.q_proj.weight,0.9809747816761956,gsm8k
model.layers.25.self_attn.o_proj.weight,0.9257872822927311,gsm8k
model.layers.23.self_attn.o_proj.weight,0.8998391485074535,gsm8k
model.layers.2.self_attn.k_proj.weight,0.8589531938778237,gsm8k
model.layers.18.self_attn.q_proj.weight,0.8174907104694284,gsm8k
model.layers.19.self_attn.q_proj.weight,0.8101113671436906,gsm8k
model.layers.22.self_attn.o_proj.weight,0.7716616376419552,gsm8k
model.layers.17.self_attn.q_proj.weight,0.6919117653742433,gsm8k
model.layers.11.self_attn.k_proj.weight,0.6455815400113352,gsm8k
model.layers.22.self_attn.q_proj.weight,0.6300348559161648,gsm8k
model.layers.20.self_attn.q_proj.weight,0.6296146881650202,gsm8k
model.layers.3.self_attn.k_proj.weight,0.6071447836002335,gsm8k
model.layers.13.self_attn.k_proj.weight,0.5829377913032658,gsm8k
model.layers.14.self_attn.k_proj.weight,0.577448169933632,gsm8k
model.layers.4.self_attn.k_proj.weight,0.5699034467688762,gsm8k
model.layers.6.self_attn.k_proj.weight,0.5572632806724869,gsm8k
model.layers.1.self_attn.q_proj.weight,0.5134823090629652,gsm8k
model.layers.7.self_attn.k_proj.weight,0.4933392099919729,gsm8k
model.layers.5.self_attn.k_proj.weight,0.4797066754545085,gsm8k
model.layers.15.self_attn.k_proj.weight,0.46738965646363795,gsm8k
model.layers.8.self_attn.k_proj.weight,0.4544004706549458,gsm8k
model.layers.21.self_attn.q_proj.weight,0.4525794953224249,gsm8k
model.layers.9.self_attn.k_proj.weight,0.4442909998469986,gsm8k
model.layers.12.self_attn.k_proj.weight,0.43524844289640896,gsm8k
model.layers.3.input_layernorm.weight,0.42435348079015967,gsm8k
model.layers.10.self_attn.k_proj.weight,0.40770194507786073,gsm8k
model.layers.24.self_attn.q_proj.weight,0.40387670404743403,gsm8k
model.layers.16.self_attn.k_proj.weight,0.40095182674122043,gsm8k
model.layers.22.self_attn.k_proj.weight,0.39625354143208824,gsm8k
model.layers.23.self_attn.q_proj.weight,0.38422879090649076,gsm8k
model.layers.26.self_attn.q_proj.weight,0.3762802211276721,gsm8k
model.layers.27.self_attn.k_proj.weight,0.3709588233905379,gsm8k
model.layers.1.self_attn.k_proj.weight,0.34725144297408406,gsm8k
model.layers.19.self_attn.k_proj.weight,0.3119896221905947,gsm8k
model.layers.18.self_attn.k_proj.weight,0.29261241704807617,gsm8k
model.layers.20.self_attn.k_proj.weight,0.27223070316540543,gsm8k
model.layers.4.input_layernorm.weight,0.26072718851355603,gsm8k
model.layers.26.self_attn.k_proj.weight,0.25300703578977846,gsm8k
model.layers.17.self_attn.k_proj.weight,0.24346044816775247,gsm8k
model.layers.5.input_layernorm.weight,0.24086468066161615,gsm8k
model.layers.25.self_attn.k_proj.weight,0.2267312510521151,gsm8k
model.layers.0.input_layernorm.weight,0.22367601928272052,gsm8k
model.layers.21.self_attn.k_proj.weight,0.2228288953047013,gsm8k
model.layers.24.self_attn.k_proj.weight,0.2114390971910325,gsm8k
model.layers.6.input_layernorm.weight,0.20209309638994455,gsm8k
model.layers.27.post_attention_layernorm.weight,0.1959723378167837,gsm8k
model.layers.23.self_attn.k_proj.weight,0.18837622336286586,gsm8k
model.layers.7.input_layernorm.weight,0.17820085731636937,gsm8k
model.layers.2.input_layernorm.weight,0.15039740829524817,gsm8k
model.layers.1.post_attention_layernorm.weight,0.14758149470435455,gsm8k
model.layers.0.post_attention_layernorm.weight,0.11913580712280236,gsm8k
model.layers.0.self_attn.k_proj.weight,0.0989057496553869,gsm8k
model.layers.4.post_attention_layernorm.weight,0.08092986982228467,gsm8k
model.layers.2.post_attention_layernorm.weight,0.08059406752727227,gsm8k
model.layers.1.input_layernorm.weight,0.07541241129365517,gsm8k
model.layers.3.post_attention_layernorm.weight,0.073970941339212,gsm8k
model.layers.6.post_attention_layernorm.weight,0.07212210326542845,gsm8k
model.layers.5.post_attention_layernorm.weight,0.07169123920903075,gsm8k
model.layers.8.input_layernorm.weight,0.07114304341484967,gsm8k
model.layers.7.post_attention_layernorm.weight,0.06805645770509727,gsm8k
model.layers.9.input_layernorm.weight,0.06762991510731808,gsm8k
model.layers.11.post_attention_layernorm.weight,0.06552237563300878,gsm8k
model.layers.9.post_attention_layernorm.weight,0.06355745480686892,gsm8k
model.layers.13.post_attention_layernorm.weight,0.06273670565860812,gsm8k
model.layers.14.input_layernorm.weight,0.06177719347579114,gsm8k
model.layers.10.input_layernorm.weight,0.0609018199302227,gsm8k
model.layers.0.self_attn.q_proj.weight,0.060781048705393914,gsm8k
model.layers.12.post_attention_layernorm.weight,0.060617614806687925,gsm8k
model.layers.8.post_attention_layernorm.weight,0.06032430737832328,gsm8k
model.layers.10.post_attention_layernorm.weight,0.05966315700788982,gsm8k
model.layers.11.input_layernorm.weight,0.05378084336189204,gsm8k
model.layers.14.post_attention_layernorm.weight,0.048694587483623764,gsm8k
model.layers.27.input_layernorm.weight,0.04847978471661918,gsm8k
model.layers.15.input_layernorm.weight,0.04831840385668329,gsm8k
model.layers.12.input_layernorm.weight,0.04677612402520026,gsm8k
model.layers.26.post_attention_layernorm.weight,0.04664172916272946,gsm8k
model.layers.15.post_attention_layernorm.weight,0.04131342427353957,gsm8k
model.layers.16.input_layernorm.weight,0.04092506089909875,gsm8k
model.layers.13.input_layernorm.weight,0.03568707567137608,gsm8k
model.layers.16.post_attention_layernorm.weight,0.03498495826352155,gsm8k
model.layers.17.input_layernorm.weight,0.03256558814609889,gsm8k
model.layers.17.post_attention_layernorm.weight,0.03207445198313508,gsm8k
model.layers.18.post_attention_layernorm.weight,0.027434408586486825,gsm8k
model.layers.19.post_attention_layernorm.weight,0.025548091763994307,gsm8k
model.layers.25.input_layernorm.weight,0.022093176669386594,gsm8k
model.layers.19.input_layernorm.weight,0.021678537415027677,gsm8k
model.layers.18.input_layernorm.weight,0.02132238884587423,gsm8k
model.layers.22.input_layernorm.weight,0.019567075217310048,gsm8k
model.layers.20.post_attention_layernorm.weight,0.01886054976421292,gsm8k
model.layers.20.input_layernorm.weight,0.017131070861978515,gsm8k
model.layers.21.post_attention_layernorm.weight,0.01658721599233104,gsm8k
model.layers.25.post_attention_layernorm.weight,0.01569852599004662,gsm8k
model.layers.21.input_layernorm.weight,0.0148887608872883,gsm8k
model.layers.22.post_attention_layernorm.weight,0.013574553287071467,gsm8k
model.norm.weight,0.01269134402355121,gsm8k
model.layers.24.post_attention_layernorm.weight,0.012271336287085433,gsm8k
model.layers.26.input_layernorm.weight,0.01166071650777667,gsm8k
model.layers.23.post_attention_layernorm.weight,0.01140977907107299,gsm8k
model.layers.23.input_layernorm.weight,0.010507188629617303,gsm8k
model.layers.24.input_layernorm.weight,0.007008524249386028,gsm8k
