param_name,fisher_value,dataset
model.layers.12.mlp.down_proj.weight,8.578825718723238,gsm8k
model.layers.6.mlp.up_proj.weight,8.553802210837603,gsm8k
model.layers.11.self_attn.v_proj.weight,8.550403074361384,gsm8k
model.layers.4.mlp.down_proj.weight,8.480626238510013,gsm8k
model.layers.14.self_attn.o_proj.weight,8.267258836887777,gsm8k
model.layers.11.mlp.down_proj.weight,8.217676504515111,gsm8k
model.layers.13.mlp.up_proj.weight,7.701831656508148,gsm8k
model.layers.8.mlp.up_proj.weight,7.54836755618453,gsm8k
model.layers.5.mlp.up_proj.weight,7.4306895337067544,gsm8k
model.layers.7.mlp.up_proj.weight,7.38741366751492,gsm8k
model.layers.9.mlp.up_proj.weight,7.369072610512376,gsm8k
model.layers.14.mlp.up_proj.weight,7.358623154461384,gsm8k
model.layers.4.mlp.up_proj.weight,7.273920712061226,gsm8k
model.layers.11.mlp.up_proj.weight,7.195903723593801,gsm8k
model.layers.10.mlp.up_proj.weight,7.158550623804331,gsm8k
model.layers.3.mlp.down_proj.weight,7.124254202935845,gsm8k
model.layers.12.mlp.up_proj.weight,7.104923027101904,gsm8k
model.layers.6.self_attn.o_proj.weight,7.059293292462826,gsm8k
model.layers.17.mlp.down_proj.weight,7.039427232928574,gsm8k
model.layers.16.mlp.down_proj.weight,7.027928744442761,gsm8k
model.layers.2.mlp.down_proj.weight,6.853484559804201,gsm8k
model.layers.15.mlp.up_proj.weight,6.484812301117927,gsm8k
model.layers.5.self_attn.o_proj.weight,6.448938205372542,gsm8k
model.layers.27.mlp.up_proj.weight,6.420759833883494,gsm8k
model.layers.0.self_attn.o_proj.weight,6.273918599355966,gsm8k
model.layers.26.mlp.down_proj.weight,5.794563567265868,gsm8k
model.layers.18.mlp.down_proj.weight,5.610074675641954,gsm8k
model.layers.16.mlp.up_proj.weight,5.55971807660535,gsm8k
model.layers.3.mlp.up_proj.weight,5.488383266143501,gsm8k
model.layers.1.self_attn.o_proj.weight,5.287523831240833,gsm8k
model.layers.19.mlp.down_proj.weight,5.2577502597123384,gsm8k
model.layers.3.self_attn.o_proj.weight,5.226150549016893,gsm8k
model.layers.16.self_attn.v_proj.weight,5.225960547104478,gsm8k
model.layers.17.mlp.up_proj.weight,4.970979783684015,gsm8k
model.layers.18.mlp.up_proj.weight,4.840106984600425,gsm8k
model.layers.11.mlp.gate_proj.weight,4.628595041576773,gsm8k
model.layers.13.mlp.gate_proj.weight,4.5454913498833776,gsm8k
model.layers.2.self_attn.o_proj.weight,4.5353150512091815,gsm8k
model.layers.26.mlp.up_proj.weight,4.481202297843993,gsm8k
model.layers.15.self_attn.o_proj.weight,4.481141364201903,gsm8k
model.layers.19.mlp.up_proj.weight,4.45464076474309,gsm8k
model.layers.4.self_attn.o_proj.weight,4.437664108816534,gsm8k
model.layers.12.mlp.gate_proj.weight,4.435864277649671,gsm8k
model.layers.2.mlp.up_proj.weight,4.368761161342263,gsm8k
model.layers.10.mlp.gate_proj.weight,4.206536226440221,gsm8k
model.layers.14.mlp.gate_proj.weight,4.173995353747159,gsm8k
model.layers.25.mlp.down_proj.weight,4.138683726545423,gsm8k
model.layers.20.mlp.down_proj.weight,4.1074628522619605,gsm8k
model.layers.7.mlp.gate_proj.weight,4.069468649569899,gsm8k
model.layers.8.mlp.gate_proj.weight,3.921509239822626,gsm8k
model.layers.9.mlp.gate_proj.weight,3.8810485410504043,gsm8k
model.layers.6.mlp.gate_proj.weight,3.7061441687401384,gsm8k
model.layers.18.self_attn.v_proj.weight,3.6704445069190115,gsm8k
model.layers.1.mlp.up_proj.weight,3.626300781266764,gsm8k
model.layers.5.mlp.gate_proj.weight,3.4712347278837115,gsm8k
model.layers.19.self_attn.v_proj.weight,3.390764180570841,gsm8k
model.layers.0.mlp.up_proj.weight,3.3852028630208224,gsm8k
model.layers.16.self_attn.o_proj.weight,3.3790401241276413,gsm8k
model.layers.15.mlp.gate_proj.weight,3.355873247375712,gsm8k
model.layers.27.mlp.gate_proj.weight,3.3386091282591224,gsm8k
model.layers.20.mlp.up_proj.weight,3.3058128289412707,gsm8k
model.layers.21.mlp.down_proj.weight,3.2683532561641186,gsm8k
model.layers.17.self_attn.v_proj.weight,3.226681234780699,gsm8k
model.layers.25.mlp.up_proj.weight,3.096441878937185,gsm8k
model.layers.21.mlp.up_proj.weight,3.0662945623043925,gsm8k
model.layers.24.mlp.down_proj.weight,3.0503853927366436,gsm8k
model.layers.3.mlp.gate_proj.weight,3.044920556480065,gsm8k
model.layers.23.mlp.down_proj.weight,3.0382997908163816,gsm8k
model.layers.4.mlp.gate_proj.weight,3.0042523390147835,gsm8k
model.layers.22.mlp.down_proj.weight,3.0009523581247777,gsm8k
model.layers.2.mlp.gate_proj.weight,2.971893035573885,gsm8k
model.layers.16.mlp.gate_proj.weight,2.8668325643520802,gsm8k
model.layers.25.self_attn.q_proj.weight,2.7447114393580705,gsm8k
model.layers.18.mlp.gate_proj.weight,2.6984022771939635,gsm8k
model.layers.17.mlp.gate_proj.weight,2.674054351868108,gsm8k
model.layers.22.mlp.up_proj.weight,2.647121654357761,gsm8k
model.layers.19.mlp.gate_proj.weight,2.5795207938645035,gsm8k
model.layers.1.mlp.gate_proj.weight,2.5587105884915218,gsm8k
model.layers.19.self_attn.o_proj.weight,2.5270451039541513,gsm8k
model.layers.0.mlp.gate_proj.weight,2.5004443366779014,gsm8k
model.layers.23.mlp.up_proj.weight,2.4717599463183433,gsm8k
model.layers.27.self_attn.o_proj.weight,2.4057476909365505,gsm8k
model.layers.26.mlp.gate_proj.weight,2.3993869652040303,gsm8k
model.layers.27.self_attn.v_proj.weight,2.3734347398858517,gsm8k
model.layers.24.mlp.up_proj.weight,2.364305785158649,gsm8k
model.layers.13.self_attn.q_proj.weight,2.2169737520162016,gsm8k
model.layers.20.self_attn.v_proj.weight,2.089712410932407,gsm8k
model.layers.17.self_attn.o_proj.weight,1.9811216918751597,gsm8k
model.layers.20.mlp.gate_proj.weight,1.933324487414211,gsm8k
model.layers.18.self_attn.o_proj.weight,1.817562447511591,gsm8k
model.layers.21.mlp.gate_proj.weight,1.8162361967843026,gsm8k
model.layers.25.mlp.gate_proj.weight,1.79553747351747,gsm8k
model.layers.21.self_attn.v_proj.weight,1.7052911535138264,gsm8k
model.layers.26.self_attn.v_proj.weight,1.5433678139233962,gsm8k
model.layers.22.mlp.gate_proj.weight,1.5331800094572827,gsm8k
model.layers.22.self_attn.v_proj.weight,1.5214939248980954,gsm8k
model.layers.11.self_attn.q_proj.weight,1.5047482919180766,gsm8k
model.layers.24.mlp.gate_proj.weight,1.45942585344892,gsm8k
model.layers.23.mlp.gate_proj.weight,1.459065743139945,gsm8k
model.layers.14.self_attn.q_proj.weight,1.4178037566598505,gsm8k
model.layers.12.self_attn.q_proj.weight,1.4082120634848252,gsm8k
model.layers.10.self_attn.q_proj.weight,1.3801599411526695,gsm8k
model.layers.23.self_attn.v_proj.weight,1.3721134109655395,gsm8k
model.layers.9.self_attn.q_proj.weight,1.3715988056501374,gsm8k
model.layers.8.self_attn.q_proj.weight,1.3660589782521129,gsm8k
model.layers.2.self_attn.q_proj.weight,1.35464741877513,gsm8k
model.layers.7.self_attn.q_proj.weight,1.3499490952817723,gsm8k
model.layers.24.self_attn.v_proj.weight,1.2751505435444415,gsm8k
model.layers.20.self_attn.o_proj.weight,1.205589198274538,gsm8k
model.layers.4.self_attn.q_proj.weight,1.2041641641408205,gsm8k
model.layers.6.self_attn.q_proj.weight,1.1922543805558234,gsm8k
model.layers.3.self_attn.q_proj.weight,1.1900186482234858,gsm8k
model.layers.26.self_attn.o_proj.weight,1.1556234969757497,gsm8k
model.layers.15.self_attn.q_proj.weight,1.1090150669915602,gsm8k
model.layers.5.self_attn.q_proj.weight,1.0669947908609174,gsm8k
model.layers.21.self_attn.o_proj.weight,1.0146881424589083,gsm8k
model.layers.25.self_attn.v_proj.weight,0.9927709707408212,gsm8k
model.layers.24.self_attn.o_proj.weight,0.9912765766493976,gsm8k
model.layers.27.self_attn.q_proj.weight,0.9830213934765197,gsm8k
model.layers.16.self_attn.q_proj.weight,0.9809747816761956,gsm8k
model.layers.25.self_attn.o_proj.weight,0.9257872822927311,gsm8k
model.layers.23.self_attn.o_proj.weight,0.8998391485074535,gsm8k
model.layers.2.self_attn.k_proj.weight,0.8589531938778237,gsm8k
model.layers.18.self_attn.q_proj.weight,0.8174907104694284,gsm8k
model.layers.19.self_attn.q_proj.weight,0.8101113671436906,gsm8k
model.layers.22.self_attn.o_proj.weight,0.7716616376419552,gsm8k
model.layers.17.self_attn.q_proj.weight,0.6919117653742433,gsm8k
model.layers.11.self_attn.k_proj.weight,0.6455815400113352,gsm8k
model.layers.22.self_attn.q_proj.weight,0.6300348559161648,gsm8k
model.layers.20.self_attn.q_proj.weight,0.6296146881650202,gsm8k
model.layers.3.self_attn.k_proj.weight,0.6071447836002335,gsm8k
model.layers.13.self_attn.k_proj.weight,0.5829377913032658,gsm8k
model.layers.14.self_attn.k_proj.weight,0.577448169933632,gsm8k
model.layers.4.self_attn.k_proj.weight,0.5699034467688762,gsm8k
model.layers.6.self_attn.k_proj.weight,0.5572632806724869,gsm8k
model.layers.1.self_attn.q_proj.weight,0.5134823090629652,gsm8k
model.layers.7.self_attn.k_proj.weight,0.4933392099919729,gsm8k
model.layers.5.self_attn.k_proj.weight,0.4797066754545085,gsm8k
model.layers.15.self_attn.k_proj.weight,0.46738965646363795,gsm8k
model.layers.8.self_attn.k_proj.weight,0.4544004706549458,gsm8k
model.layers.21.self_attn.q_proj.weight,0.4525794953224249,gsm8k
model.layers.9.self_attn.k_proj.weight,0.4442909998469986,gsm8k
model.layers.12.self_attn.k_proj.weight,0.43524844289640896,gsm8k
model.layers.3.input_layernorm.weight,0.42435348079015967,gsm8k
model.layers.10.self_attn.k_proj.weight,0.40770194507786073,gsm8k
model.layers.24.self_attn.q_proj.weight,0.40387670404743403,gsm8k
model.layers.16.self_attn.k_proj.weight,0.40095182674122043,gsm8k
model.layers.22.self_attn.k_proj.weight,0.39625354143208824,gsm8k
model.layers.23.self_attn.q_proj.weight,0.38422879090649076,gsm8k
model.layers.26.self_attn.q_proj.weight,0.3762802211276721,gsm8k
model.layers.27.self_attn.k_proj.weight,0.3709588233905379,gsm8k
model.layers.1.self_attn.k_proj.weight,0.34725144297408406,gsm8k
model.layers.19.self_attn.k_proj.weight,0.3119896221905947,gsm8k
model.layers.18.self_attn.k_proj.weight,0.29261241704807617,gsm8k
model.layers.20.self_attn.k_proj.weight,0.27223070316540543,gsm8k
model.layers.4.input_layernorm.weight,0.26072718851355603,gsm8k
model.layers.26.self_attn.k_proj.weight,0.25300703578977846,gsm8k
model.layers.17.self_attn.k_proj.weight,0.24346044816775247,gsm8k
model.layers.5.input_layernorm.weight,0.24086468066161615,gsm8k
model.layers.25.self_attn.k_proj.weight,0.2267312510521151,gsm8k
model.layers.0.input_layernorm.weight,0.22367601928272052,gsm8k
model.layers.21.self_attn.k_proj.weight,0.2228288953047013,gsm8k
model.layers.24.self_attn.k_proj.weight,0.2114390971910325,gsm8k
model.layers.6.input_layernorm.weight,0.20209309638994455,gsm8k
model.layers.27.post_attention_layernorm.weight,0.1959723378167837,gsm8k
model.layers.23.self_attn.k_proj.weight,0.18837622336286586,gsm8k
model.layers.7.input_layernorm.weight,0.17820085731636937,gsm8k
model.layers.2.input_layernorm.weight,0.15039740829524817,gsm8k
model.layers.1.post_attention_layernorm.weight,0.14758149470435455,gsm8k
model.layers.0.post_attention_layernorm.weight,0.11913580712280236,gsm8k
model.layers.0.self_attn.k_proj.weight,0.0989057496553869,gsm8k
model.layers.4.post_attention_layernorm.weight,0.08092986982228467,gsm8k
model.layers.2.post_attention_layernorm.weight,0.08059406752727227,gsm8k
model.layers.1.input_layernorm.weight,0.07541241129365517,gsm8k
model.layers.3.post_attention_layernorm.weight,0.073970941339212,gsm8k
model.layers.6.post_attention_layernorm.weight,0.07212210326542845,gsm8k
model.layers.5.post_attention_layernorm.weight,0.07169123920903075,gsm8k
model.layers.8.input_layernorm.weight,0.07114304341484967,gsm8k
model.layers.7.post_attention_layernorm.weight,0.06805645770509727,gsm8k
model.layers.9.input_layernorm.weight,0.06762991510731808,gsm8k
model.layers.11.post_attention_layernorm.weight,0.06552237563300878,gsm8k
model.layers.9.post_attention_layernorm.weight,0.06355745480686892,gsm8k
model.layers.13.post_attention_layernorm.weight,0.06273670565860812,gsm8k
model.layers.14.input_layernorm.weight,0.06177719347579114,gsm8k
model.layers.10.input_layernorm.weight,0.0609018199302227,gsm8k
model.layers.0.self_attn.q_proj.weight,0.060781048705393914,gsm8k
model.layers.12.post_attention_layernorm.weight,0.060617614806687925,gsm8k
model.layers.8.post_attention_layernorm.weight,0.06032430737832328,gsm8k
model.layers.10.post_attention_layernorm.weight,0.05966315700788982,gsm8k
model.layers.11.input_layernorm.weight,0.05378084336189204,gsm8k
model.layers.14.post_attention_layernorm.weight,0.048694587483623764,gsm8k
model.layers.27.input_layernorm.weight,0.04847978471661918,gsm8k
model.layers.15.input_layernorm.weight,0.04831840385668329,gsm8k
model.layers.12.input_layernorm.weight,0.04677612402520026,gsm8k
model.layers.26.post_attention_layernorm.weight,0.04664172916272946,gsm8k
model.layers.15.post_attention_layernorm.weight,0.04131342427353957,gsm8k
model.layers.16.input_layernorm.weight,0.04092506089909875,gsm8k
model.layers.13.input_layernorm.weight,0.03568707567137608,gsm8k
model.layers.16.post_attention_layernorm.weight,0.03498495826352155,gsm8k
model.layers.17.input_layernorm.weight,0.03256558814609889,gsm8k
model.layers.17.post_attention_layernorm.weight,0.03207445198313508,gsm8k
model.layers.18.post_attention_layernorm.weight,0.027434408586486825,gsm8k
model.layers.19.post_attention_layernorm.weight,0.025548091763994307,gsm8k
model.layers.25.input_layernorm.weight,0.022093176669386594,gsm8k
model.layers.19.input_layernorm.weight,0.021678537415027677,gsm8k
model.layers.18.input_layernorm.weight,0.02132238884587423,gsm8k
model.layers.22.input_layernorm.weight,0.019567075217310048,gsm8k
model.layers.20.post_attention_layernorm.weight,0.01886054976421292,gsm8k
model.layers.20.input_layernorm.weight,0.017131070861978515,gsm8k
model.layers.21.post_attention_layernorm.weight,0.01658721599233104,gsm8k
model.layers.25.post_attention_layernorm.weight,0.01569852599004662,gsm8k
model.layers.21.input_layernorm.weight,0.0148887608872883,gsm8k
model.layers.22.post_attention_layernorm.weight,0.013574553287071467,gsm8k
model.norm.weight,0.01269134402355121,gsm8k
model.layers.24.post_attention_layernorm.weight,0.012271336287085433,gsm8k
model.layers.26.input_layernorm.weight,0.01166071650777667,gsm8k
model.layers.23.post_attention_layernorm.weight,0.01140977907107299,gsm8k
model.layers.23.input_layernorm.weight,0.010507188629617303,gsm8k
model.layers.24.input_layernorm.weight,0.007008524249386028,gsm8k
model.layers.1.mlp.down_proj.weight,1302.281563282013,math
model.embed_tokens.weight,151.4231317937374,math
model.layers.0.self_attn.v_proj.weight,57.983431562781334,math
model.layers.27.mlp.down_proj.weight,36.21546657755971,math
model.layers.0.mlp.down_proj.weight,32.716327741742134,math
model.layers.1.self_attn.v_proj.weight,29.908353090286255,math
model.layers.2.self_attn.v_proj.weight,21.461688861250877,math
model.layers.3.self_attn.v_proj.weight,17.060388959944248,math
model.layers.10.self_attn.o_proj.weight,15.428073730319738,math
model.layers.13.self_attn.o_proj.weight,15.334955133497715,math
model.layers.12.self_attn.o_proj.weight,15.09757386893034,math
model.layers.14.self_attn.v_proj.weight,15.027524512261152,math
model.layers.15.mlp.down_proj.weight,14.46853455901146,math
model.layers.12.self_attn.v_proj.weight,14.342774085700512,math
model.layers.14.mlp.down_proj.weight,14.133497774600983,math
model.layers.5.self_attn.v_proj.weight,13.662535542622209,math
model.layers.15.self_attn.v_proj.weight,12.845328405499458,math
model.layers.9.self_attn.o_proj.weight,12.835771970450878,math
model.layers.13.self_attn.v_proj.weight,12.709783429279923,math
model.layers.8.self_attn.o_proj.weight,12.537429731339216,math
model.layers.4.self_attn.v_proj.weight,12.512154504656792,math
model.layers.13.mlp.down_proj.weight,12.369457423686981,math
model.layers.11.self_attn.o_proj.weight,12.048518130555749,math
model.layers.14.self_attn.o_proj.weight,11.890756104141474,math
model.layers.9.self_attn.v_proj.weight,11.869987543672323,math
model.layers.6.mlp.down_proj.weight,11.642508424818516,math
model.layers.7.self_attn.o_proj.weight,11.315025214105844,math
model.layers.5.mlp.down_proj.weight,11.09388499893248,math
model.layers.14.mlp.up_proj.weight,11.09304104372859,math
model.layers.12.mlp.down_proj.weight,10.831834150478244,math
model.layers.16.mlp.down_proj.weight,10.777061149477959,math
model.layers.7.mlp.down_proj.weight,10.583716906607151,math
model.layers.6.self_attn.v_proj.weight,10.543365452438593,math
model.layers.8.mlp.down_proj.weight,10.528976203873754,math
model.layers.13.mlp.up_proj.weight,10.511980015784502,math
model.layers.17.mlp.down_proj.weight,10.506337504833937,math
model.layers.10.mlp.down_proj.weight,10.444057080894709,math
model.layers.9.mlp.down_proj.weight,10.387111522257328,math
model.layers.11.mlp.down_proj.weight,10.372877778485417,math
model.layers.10.self_attn.v_proj.weight,10.321838602423668,math
model.layers.11.self_attn.v_proj.weight,10.268837485462427,math
model.layers.4.mlp.down_proj.weight,10.202546801418066,math
model.layers.7.self_attn.v_proj.weight,10.066004790365696,math
model.layers.15.mlp.up_proj.weight,10.011909138411283,math
model.layers.8.self_attn.v_proj.weight,9.771183585748076,math
model.layers.2.mlp.down_proj.weight,9.180497668683529,math
model.layers.0.self_attn.o_proj.weight,9.173711748793721,math
model.layers.3.mlp.down_proj.weight,9.126768656075,math
model.layers.6.mlp.up_proj.weight,9.112704146653414,math
model.layers.12.mlp.up_proj.weight,8.940137267112732,math
model.layers.5.self_attn.o_proj.weight,8.930568901821971,math
model.layers.11.mlp.up_proj.weight,8.694189568981528,math
model.layers.18.mlp.down_proj.weight,8.680407095700502,math
model.layers.19.mlp.down_proj.weight,8.6436663903296,math
model.layers.16.mlp.up_proj.weight,8.583340534940362,math
model.layers.5.mlp.up_proj.weight,8.486850021407008,math
model.layers.10.mlp.up_proj.weight,8.274178203195333,math
model.layers.4.mlp.up_proj.weight,8.053423762321472,math
model.layers.7.mlp.up_proj.weight,7.8952688202261925,math
model.layers.8.mlp.up_proj.weight,7.876440204679966,math
model.layers.6.self_attn.o_proj.weight,7.865269869565964,math
model.layers.26.mlp.down_proj.weight,7.85376725718379,math
model.layers.17.mlp.up_proj.weight,7.82105790451169,math
model.layers.9.mlp.up_proj.weight,7.710831418633461,math
model.layers.27.mlp.up_proj.weight,7.679042186588049,math
model.layers.18.mlp.up_proj.weight,7.601593114435673,math
model.layers.16.self_attn.v_proj.weight,7.461559051647782,math
model.layers.19.mlp.up_proj.weight,7.216272205114365,math
model.layers.26.mlp.up_proj.weight,7.126409787684679,math
model.layers.20.mlp.down_proj.weight,6.89702801220119,math
model.layers.15.self_attn.o_proj.weight,6.755359321832657,math
model.layers.3.mlp.up_proj.weight,6.74348983168602,math
model.layers.3.self_attn.o_proj.weight,6.73807742074132,math
model.layers.1.self_attn.o_proj.weight,6.578840306028724,math
model.layers.18.self_attn.v_proj.weight,6.548482596874237,math
model.layers.14.mlp.gate_proj.weight,6.268146304413676,math
model.layers.13.mlp.gate_proj.weight,6.247020135633647,math
model.layers.25.mlp.down_proj.weight,5.982086278498173,math
model.layers.11.mlp.gate_proj.weight,5.817828040570021,math
model.layers.2.self_attn.o_proj.weight,5.760209633037448,math
model.layers.12.mlp.gate_proj.weight,5.733454188331962,math
model.layers.2.mlp.up_proj.weight,5.670080637559295,math
model.layers.21.mlp.down_proj.weight,5.63118689134717,math
model.layers.4.self_attn.o_proj.weight,5.593571528792381,math
model.layers.15.mlp.gate_proj.weight,5.574897482991219,math
model.layers.19.self_attn.v_proj.weight,5.4922344498336315,math
model.layers.20.mlp.up_proj.weight,5.4162258841097355,math
model.layers.25.self_attn.q_proj.weight,5.370494001079351,math
model.layers.10.mlp.gate_proj.weight,5.264732176437974,math
model.layers.27.mlp.gate_proj.weight,5.1201989483088255,math
model.layers.17.self_attn.v_proj.weight,5.026888712309301,math
model.layers.22.mlp.down_proj.weight,4.992490099743009,math
model.layers.21.mlp.up_proj.weight,4.98492226190865,math
model.layers.16.mlp.gate_proj.weight,4.96945963986218,math
model.layers.23.mlp.down_proj.weight,4.94418915733695,math
model.layers.7.mlp.gate_proj.weight,4.8366926070302725,math
model.layers.17.mlp.gate_proj.weight,4.788403708487749,math
model.layers.19.mlp.gate_proj.weight,4.768569625914097,math
model.layers.24.mlp.down_proj.weight,4.757095795124769,math
model.layers.22.mlp.up_proj.weight,4.733411735855043,math
model.layers.1.mlp.up_proj.weight,4.704252840951085,math
model.layers.8.mlp.gate_proj.weight,4.697115436196327,math
model.layers.18.mlp.gate_proj.weight,4.675320785492659,math
model.layers.6.mlp.gate_proj.weight,4.640377559699118,math
model.layers.9.mlp.gate_proj.weight,4.636988162994385,math
model.layers.16.self_attn.o_proj.weight,4.607248952612281,math
model.layers.0.mlp.up_proj.weight,4.604941584169865,math
model.layers.25.mlp.up_proj.weight,4.556505547836423,math
model.layers.5.mlp.gate_proj.weight,4.444366595707834,math
model.layers.3.mlp.gate_proj.weight,4.250449815765023,math
model.layers.23.mlp.up_proj.weight,4.106905370950699,math
model.layers.24.mlp.up_proj.weight,4.104704054072499,math
model.layers.2.mlp.gate_proj.weight,4.084147675894201,math
model.layers.20.mlp.gate_proj.weight,3.9984465837478638,math
model.layers.4.mlp.gate_proj.weight,3.9561453759670258,math
model.layers.26.mlp.gate_proj.weight,3.7237893100827932,math
model.layers.19.self_attn.o_proj.weight,3.669247878715396,math
model.layers.21.mlp.gate_proj.weight,3.60936769656837,math
model.layers.18.self_attn.o_proj.weight,3.587623143568635,math
model.layers.0.mlp.gate_proj.weight,3.5456398227252066,math
model.layers.1.mlp.gate_proj.weight,3.5227452041581273,math
model.layers.21.self_attn.v_proj.weight,3.4686698764562607,math
model.layers.22.self_attn.v_proj.weight,3.1101712910458446,math
model.layers.27.self_attn.v_proj.weight,3.0960041442885995,math
model.layers.20.self_attn.v_proj.weight,3.0616604201495647,math
model.layers.22.mlp.gate_proj.weight,3.058746572583914,math
model.layers.17.self_attn.o_proj.weight,2.9021095540374517,math
model.layers.25.mlp.gate_proj.weight,2.8946028789505363,math
model.layers.27.self_attn.o_proj.weight,2.809708012267947,math
model.layers.23.self_attn.v_proj.weight,2.780263716354966,math
model.layers.23.mlp.gate_proj.weight,2.757931356318295,math
model.layers.24.mlp.gate_proj.weight,2.6169699784368277,math
model.layers.26.self_attn.v_proj.weight,2.456179689615965,math
model.layers.13.self_attn.q_proj.weight,2.2744915587827563,math
model.layers.21.self_attn.o_proj.weight,2.2187853949144483,math
model.layers.24.self_attn.v_proj.weight,2.1541066160425544,math
model.layers.23.self_attn.o_proj.weight,1.7114411443471909,math
model.layers.14.self_attn.q_proj.weight,1.7047196407802403,math
model.layers.25.self_attn.v_proj.weight,1.644291723612696,math
model.layers.20.self_attn.o_proj.weight,1.6223828583024442,math
model.layers.22.self_attn.o_proj.weight,1.5597138023003936,math
model.layers.11.self_attn.q_proj.weight,1.5368642359972,math
model.layers.3.self_attn.q_proj.weight,1.535436701029539,math
model.layers.24.self_attn.o_proj.weight,1.5283981747925282,math
model.layers.26.self_attn.o_proj.weight,1.5255558043718338,math
model.layers.4.self_attn.q_proj.weight,1.3646780517883599,math
model.layers.15.self_attn.q_proj.weight,1.3573856111615896,math
model.layers.12.self_attn.q_proj.weight,1.3235168706160039,math
model.layers.9.self_attn.q_proj.weight,1.3165741660632193,math
model.layers.18.self_attn.q_proj.weight,1.3039862313307822,math
model.layers.27.self_attn.q_proj.weight,1.2550439150072634,math
model.layers.7.self_attn.q_proj.weight,1.225774387596175,math
model.layers.8.self_attn.q_proj.weight,1.2154271411709487,math
model.layers.10.self_attn.q_proj.weight,1.1798701924271882,math
model.layers.2.self_attn.q_proj.weight,1.1687620766460896,math
model.layers.25.self_attn.o_proj.weight,1.1372153833508492,math
model.layers.5.self_attn.q_proj.weight,1.0893734167329967,math
model.layers.6.self_attn.q_proj.weight,1.0631682770326734,math
model.layers.19.self_attn.q_proj.weight,1.0452733063139021,math
model.layers.16.self_attn.q_proj.weight,1.0085982761811465,math
model.layers.17.self_attn.q_proj.weight,0.8665557665517554,math
model.layers.22.self_attn.q_proj.weight,0.8384815324097872,math
model.layers.0.input_layernorm.weight,0.7831010252120905,math
model.layers.21.self_attn.q_proj.weight,0.7767646773718297,math
model.layers.3.self_attn.k_proj.weight,0.7426612521521747,math
model.layers.14.self_attn.k_proj.weight,0.7087475541047752,math
model.layers.2.self_attn.k_proj.weight,0.7029408139642328,math
model.layers.11.self_attn.k_proj.weight,0.6718781819217838,math
model.layers.26.self_attn.q_proj.weight,0.6621799746062607,math
model.layers.4.self_attn.k_proj.weight,0.6386290898080915,math
model.layers.20.self_attn.q_proj.weight,0.6273875173646957,math
model.layers.13.self_attn.k_proj.weight,0.6121827904134989,math
model.layers.4.input_layernorm.weight,0.6060255367847276,math
model.layers.1.self_attn.q_proj.weight,0.6052941019879654,math
model.layers.27.post_attention_layernorm.weight,0.6004155429254752,math
model.layers.24.self_attn.q_proj.weight,0.5835064020939171,math
model.layers.15.self_attn.k_proj.weight,0.5728311911225319,math
model.layers.23.self_attn.q_proj.weight,0.5616996348835528,math
