param_name,fisher_value,dataset
model.layers.3.self_attn.k_proj.weight,0.37376025724461215,gsm8k
model.layers.3.self_attn.q_proj.weight,0.36567283252134075,gsm8k
model.layers.4.self_attn.q_proj.weight,0.3652111780766063,gsm8k
model.layers.33.self_attn.v_proj.weight,0.3642100085126003,gsm8k
model.layers.0.self_attn.q_proj.weight,0.34630521809958736,gsm8k
model.layers.35.self_attn.v_proj.weight,0.2963924167052028,gsm8k
model.layers.34.self_attn.q_proj.weight,0.2590959490935347,gsm8k
model.layers.20.post_attention_layernorm.weight,0.11578623418699863,gsm8k
model.layers.16.post_attention_layernorm.weight,0.10660790747942883,gsm8k
model.layers.15.post_attention_layernorm.weight,0.10309317433211618,gsm8k
model.layers.17.post_attention_layernorm.weight,0.09684043165407275,gsm8k
model.layers.14.post_attention_layernorm.weight,0.09068366160454389,gsm8k
model.layers.18.post_attention_layernorm.weight,0.08897217461253604,gsm8k
model.layers.21.post_attention_layernorm.weight,0.07880404458819612,gsm8k
model.layers.22.post_attention_layernorm.weight,0.07290147611593056,gsm8k
model.layers.19.post_attention_layernorm.weight,0.07212118267170808,gsm8k
model.layers.23.post_attention_layernorm.weight,0.06100349737334909,gsm8k
model.layers.13.post_attention_layernorm.weight,0.06082218831420505,gsm8k
model.layers.0.input_layernorm.weight,0.05764630362045864,gsm8k
model.layers.24.post_attention_layernorm.weight,0.0539206396992995,gsm8k
model.layers.30.post_attention_layernorm.weight,0.05165940743131614,gsm8k
model.layers.2.self_attn.q_proj.weight,0.05040270102335853,gsm8k
model.layers.25.post_attention_layernorm.weight,0.04917653589745896,gsm8k
model.layers.12.post_attention_layernorm.weight,0.046421012051723665,gsm8k
model.layers.26.post_attention_layernorm.weight,0.04375247555412898,gsm8k
model.layers.2.self_attn.k_proj.weight,0.04300431189176379,gsm8k
model.layers.13.input_layernorm.weight,0.04073769243939296,gsm8k
model.layers.28.post_attention_layernorm.weight,0.04073000520611458,gsm8k
model.layers.15.input_layernorm.weight,0.03938367994294367,gsm8k
model.layers.11.post_attention_layernorm.weight,0.03702798003587304,gsm8k
model.layers.14.input_layernorm.weight,0.036563880696576234,gsm8k
model.layers.1.self_attn.q_proj.weight,0.03375760947676554,gsm8k
model.layers.0.post_attention_layernorm.weight,0.032657961412041914,gsm8k
model.layers.12.input_layernorm.weight,0.032264099865699336,gsm8k
model.layers.27.post_attention_layernorm.weight,0.03127780800673463,gsm8k
model.layers.11.input_layernorm.weight,0.030687547950691396,gsm8k
model.layers.1.self_attn.k_proj.weight,0.025078739308469267,gsm8k
model.layers.16.input_layernorm.weight,0.018874365750605193,gsm8k
model.layers.29.post_attention_layernorm.weight,0.018665195266748924,gsm8k
model.layers.10.post_attention_layernorm.weight,0.017953286616489095,gsm8k
model.layers.1.input_layernorm.weight,0.01768044175810246,gsm8k
model.layers.18.input_layernorm.weight,0.01516061976593619,gsm8k
model.layers.19.input_layernorm.weight,0.012711066492727241,gsm8k
model.layers.9.input_layernorm.weight,0.011874002405789952,gsm8k
model.layers.21.input_layernorm.weight,0.011326543631042796,gsm8k
model.layers.17.input_layernorm.weight,0.011091277289551726,gsm8k
model.layers.24.input_layernorm.weight,0.010617094164047103,gsm8k
model.layers.9.post_attention_layernorm.weight,0.009974827715495849,gsm8k
model.layers.10.input_layernorm.weight,0.009776741560898472,gsm8k
model.layers.31.post_attention_layernorm.weight,0.009730699641750107,gsm8k
model.layers.23.input_layernorm.weight,0.009315854416286129,gsm8k
model.layers.22.input_layernorm.weight,0.008656956640209046,gsm8k
model.layers.6.input_layernorm.weight,0.00839249190195801,gsm8k
model.layers.20.input_layernorm.weight,0.00822097722530657,gsm8k
model.layers.8.input_layernorm.weight,0.008070392539053728,gsm8k
model.layers.2.input_layernorm.weight,0.007542655247334551,gsm8k
model.layers.26.input_layernorm.weight,0.006864814135923325,gsm8k
model.layers.27.input_layernorm.weight,0.0067049753496348785,gsm8k
model.layers.8.post_attention_layernorm.weight,0.0065630592572460955,gsm8k
model.layers.7.post_attention_layernorm.weight,0.005385121307114105,gsm8k
model.layers.28.input_layernorm.weight,0.005257109404709581,gsm8k
model.layers.4.input_layernorm.weight,0.005129986695251887,gsm8k
model.layers.25.input_layernorm.weight,0.005126163029899544,gsm8k
model.layers.32.post_attention_layernorm.weight,0.004970973683157354,gsm8k
model.layers.5.input_layernorm.weight,0.004641965860045616,gsm8k
model.layers.7.input_layernorm.weight,0.0046025962933811115,gsm8k
model.layers.33.post_attention_layernorm.weight,0.0037788209184554944,gsm8k
model.layers.6.post_attention_layernorm.weight,0.003669039063765922,gsm8k
model.layers.35.post_attention_layernorm.weight,0.003667448913802218,gsm8k
model.layers.3.input_layernorm.weight,0.0036651480287446248,gsm8k
model.layers.5.post_attention_layernorm.weight,0.0031736019574850616,gsm8k
model.layers.3.post_attention_layernorm.weight,0.0030792986646304144,gsm8k
model.layers.29.input_layernorm.weight,0.0029051711014176362,gsm8k
model.layers.4.post_attention_layernorm.weight,0.0025782447630859906,gsm8k
model.layers.30.input_layernorm.weight,0.0024908499265308137,gsm8k
model.layers.34.post_attention_layernorm.weight,0.0024085399155069354,gsm8k
model.norm.weight,0.0018758142933847921,gsm8k
model.layers.31.input_layernorm.weight,0.0016121565857076803,gsm8k
model.layers.1.post_attention_layernorm.weight,0.0013915056837419115,gsm8k
model.layers.32.input_layernorm.weight,0.0012109979963810247,gsm8k
model.layers.33.input_layernorm.weight,0.001163418184681575,gsm8k
model.layers.2.post_attention_layernorm.weight,0.0011011155177982346,gsm8k
model.layers.35.input_layernorm.weight,0.0009176082126458596,gsm8k
model.layers.34.input_layernorm.weight,0.0007673803035075366,gsm8k
