param_name,fisher_value,dataset
model.layers.3.self_attn.k_proj.weight,0.37376025724461215,gsm8k
model.layers.3.self_attn.q_proj.weight,0.36567283252134075,gsm8k
model.layers.4.self_attn.q_proj.weight,0.3652111780766063,gsm8k
model.layers.33.self_attn.v_proj.weight,0.3642100085126003,gsm8k
model.layers.0.self_attn.q_proj.weight,0.34630521809958736,gsm8k
model.layers.35.self_attn.v_proj.weight,0.2963924167052028,gsm8k
model.layers.34.self_attn.q_proj.weight,0.2590959490935347,gsm8k
model.layers.20.post_attention_layernorm.weight,0.11578623418699863,gsm8k
model.layers.16.post_attention_layernorm.weight,0.10660790747942883,gsm8k
model.layers.15.post_attention_layernorm.weight,0.10309317433211618,gsm8k
model.layers.17.post_attention_layernorm.weight,0.09684043165407275,gsm8k
model.layers.14.post_attention_layernorm.weight,0.09068366160454389,gsm8k
model.layers.18.post_attention_layernorm.weight,0.08897217461253604,gsm8k
model.layers.21.post_attention_layernorm.weight,0.07880404458819612,gsm8k
model.layers.22.post_attention_layernorm.weight,0.07290147611593056,gsm8k
model.layers.19.post_attention_layernorm.weight,0.07212118267170808,gsm8k
model.layers.23.post_attention_layernorm.weight,0.06100349737334909,gsm8k
model.layers.13.post_attention_layernorm.weight,0.06082218831420505,gsm8k
model.layers.0.input_layernorm.weight,0.05764630362045864,gsm8k
model.layers.24.post_attention_layernorm.weight,0.0539206396992995,gsm8k
model.layers.30.post_attention_layernorm.weight,0.05165940743131614,gsm8k
model.layers.2.self_attn.q_proj.weight,0.05040270102335853,gsm8k
model.layers.25.post_attention_layernorm.weight,0.04917653589745896,gsm8k
model.layers.12.post_attention_layernorm.weight,0.046421012051723665,gsm8k
model.layers.26.post_attention_layernorm.weight,0.04375247555412898,gsm8k
model.layers.2.self_attn.k_proj.weight,0.04300431189176379,gsm8k
model.layers.13.input_layernorm.weight,0.04073769243939296,gsm8k
model.layers.28.post_attention_layernorm.weight,0.04073000520611458,gsm8k
model.layers.15.input_layernorm.weight,0.03938367994294367,gsm8k
model.layers.11.post_attention_layernorm.weight,0.03702798003587304,gsm8k
model.layers.14.input_layernorm.weight,0.036563880696576234,gsm8k
model.layers.1.self_attn.q_proj.weight,0.03375760947676554,gsm8k
model.layers.0.post_attention_layernorm.weight,0.032657961412041914,gsm8k
model.layers.12.input_layernorm.weight,0.032264099865699336,gsm8k
model.layers.27.post_attention_layernorm.weight,0.03127780800673463,gsm8k
model.layers.11.input_layernorm.weight,0.030687547950691396,gsm8k
model.layers.1.self_attn.k_proj.weight,0.025078739308469267,gsm8k
model.layers.16.input_layernorm.weight,0.018874365750605193,gsm8k
model.layers.29.post_attention_layernorm.weight,0.018665195266748924,gsm8k
model.layers.10.post_attention_layernorm.weight,0.017953286616489095,gsm8k
model.layers.1.input_layernorm.weight,0.01768044175810246,gsm8k
model.layers.18.input_layernorm.weight,0.01516061976593619,gsm8k
model.layers.19.input_layernorm.weight,0.012711066492727241,gsm8k
model.layers.9.input_layernorm.weight,0.011874002405789952,gsm8k
model.layers.21.input_layernorm.weight,0.011326543631042796,gsm8k
model.layers.17.input_layernorm.weight,0.011091277289551726,gsm8k
model.layers.24.input_layernorm.weight,0.010617094164047103,gsm8k
model.layers.9.post_attention_layernorm.weight,0.009974827715495849,gsm8k
model.layers.10.input_layernorm.weight,0.009776741560898472,gsm8k
model.layers.31.post_attention_layernorm.weight,0.009730699641750107,gsm8k
model.layers.23.input_layernorm.weight,0.009315854416286129,gsm8k
model.layers.22.input_layernorm.weight,0.008656956640209046,gsm8k
model.layers.6.input_layernorm.weight,0.00839249190195801,gsm8k
model.layers.20.input_layernorm.weight,0.00822097722530657,gsm8k
model.layers.8.input_layernorm.weight,0.008070392539053728,gsm8k
model.layers.2.input_layernorm.weight,0.007542655247334551,gsm8k
model.layers.26.input_layernorm.weight,0.006864814135923325,gsm8k
model.layers.27.input_layernorm.weight,0.0067049753496348785,gsm8k
model.layers.8.post_attention_layernorm.weight,0.0065630592572460955,gsm8k
model.layers.7.post_attention_layernorm.weight,0.005385121307114105,gsm8k
model.layers.28.input_layernorm.weight,0.005257109404709581,gsm8k
model.layers.4.input_layernorm.weight,0.005129986695251887,gsm8k
model.layers.25.input_layernorm.weight,0.005126163029899544,gsm8k
model.layers.32.post_attention_layernorm.weight,0.004970973683157354,gsm8k
model.layers.5.input_layernorm.weight,0.004641965860045616,gsm8k
model.layers.7.input_layernorm.weight,0.0046025962933811115,gsm8k
model.layers.33.post_attention_layernorm.weight,0.0037788209184554944,gsm8k
model.layers.6.post_attention_layernorm.weight,0.003669039063765922,gsm8k
model.layers.35.post_attention_layernorm.weight,0.003667448913802218,gsm8k
model.layers.3.input_layernorm.weight,0.0036651480287446248,gsm8k
model.layers.5.post_attention_layernorm.weight,0.0031736019574850616,gsm8k
model.layers.3.post_attention_layernorm.weight,0.0030792986646304144,gsm8k
model.layers.29.input_layernorm.weight,0.0029051711014176362,gsm8k
model.layers.4.post_attention_layernorm.weight,0.0025782447630859906,gsm8k
model.layers.30.input_layernorm.weight,0.0024908499265308137,gsm8k
model.layers.34.post_attention_layernorm.weight,0.0024085399155069354,gsm8k
model.norm.weight,0.0018758142933847921,gsm8k
model.layers.31.input_layernorm.weight,0.0016121565857076803,gsm8k
model.layers.1.post_attention_layernorm.weight,0.0013915056837419115,gsm8k
model.layers.32.input_layernorm.weight,0.0012109979963810247,gsm8k
model.layers.33.input_layernorm.weight,0.001163418184681575,gsm8k
model.layers.2.post_attention_layernorm.weight,0.0011011155177982346,gsm8k
model.layers.35.input_layernorm.weight,0.0009176082126458596,gsm8k
model.layers.34.input_layernorm.weight,0.0007673803035075366,gsm8k
model.layers.2.mlp.down_proj.weight,2790.7918612360954,math
model.layers.30.mlp.down_proj.weight,526.0129188681021,math
model.embed_tokens.weight,130.58619349263608,math
model.layers.1.mlp.gate_proj.weight,22.9078962597996,math
model.layers.3.mlp.down_proj.weight,21.14092042669654,math
model.layers.35.mlp.down_proj.weight,16.54393876157701,math
model.layers.0.self_attn.v_proj.weight,15.04840125516057,math
model.layers.10.mlp.up_proj.weight,13.977145189419389,math
model.layers.16.mlp.down_proj.weight,13.787922346033156,math
model.layers.17.mlp.down_proj.weight,13.303045400418341,math
model.layers.9.mlp.up_proj.weight,13.162835487630218,math
model.layers.18.mlp.down_proj.weight,12.976761320605874,math
model.layers.15.mlp.down_proj.weight,12.58499076217413,math
model.layers.14.mlp.down_proj.weight,12.51244904845953,math
model.layers.12.mlp.up_proj.weight,12.054879255592823,math
model.layers.16.mlp.up_proj.weight,11.799719171598554,math
model.layers.21.mlp.down_proj.weight,11.68616362567991,math
model.layers.20.mlp.down_proj.weight,11.677835899405181,math
model.layers.26.mlp.down_proj.weight,11.614186892285943,math
model.layers.19.self_attn.o_proj.weight,11.596590906381607,math
model.layers.17.mlp.gate_proj.weight,11.56815560720861,math
model.layers.18.mlp.up_proj.weight,11.548917378298938,math
model.layers.22.mlp.down_proj.weight,11.514400731772184,math
model.layers.22.mlp.gate_proj.weight,11.424984529614449,math
model.layers.23.mlp.down_proj.weight,11.41935964860022,math
model.layers.22.mlp.up_proj.weight,11.383330767974257,math
model.layers.17.mlp.up_proj.weight,11.224240141920745,math
model.layers.21.mlp.up_proj.weight,11.206980687566102,math
model.layers.18.mlp.gate_proj.weight,11.204411868005991,math
model.layers.11.mlp.up_proj.weight,11.101883247494698,math
model.layers.19.mlp.up_proj.weight,11.094891548156738,math
model.layers.23.mlp.gate_proj.weight,11.040498305112123,math
model.layers.20.mlp.up_proj.weight,11.030585695058107,math
model.layers.24.mlp.down_proj.weight,11.029123101383448,math
model.layers.12.mlp.down_proj.weight,11.028067077510059,math
model.layers.19.mlp.down_proj.weight,10.899915643036366,math
model.layers.35.mlp.up_proj.weight,10.809982960112393,math
model.layers.21.mlp.gate_proj.weight,10.795791689306498,math
model.layers.19.mlp.gate_proj.weight,10.780051993671805,math
model.layers.23.mlp.up_proj.weight,10.754254651255906,math
model.layers.25.mlp.down_proj.weight,10.70874098688364,math
model.layers.14.mlp.up_proj.weight,10.616481514647603,math
model.layers.25.mlp.up_proj.weight,10.58416243083775,math
model.layers.28.mlp.up_proj.weight,10.54105155589059,math
model.layers.16.mlp.gate_proj.weight,10.527979689650238,math
model.layers.26.mlp.gate_proj.weight,10.486153073608875,math
model.layers.20.mlp.gate_proj.weight,10.418098168913275,math
model.layers.24.mlp.gate_proj.weight,10.35583873372525,math
model.layers.25.mlp.gate_proj.weight,10.292852070182562,math
model.layers.24.mlp.up_proj.weight,10.268414048478007,math
model.layers.15.mlp.up_proj.weight,10.242724111303687,math
model.layers.26.mlp.up_proj.weight,10.191083405166864,math
model.layers.13.mlp.down_proj.weight,10.167003341950476,math
model.layers.27.mlp.down_proj.weight,10.110062723979354,math
model.layers.27.mlp.up_proj.weight,10.10915071517229,math
model.layers.27.mlp.gate_proj.weight,9.987970735877752,math
model.layers.20.self_attn.v_proj.weight,9.921298102475703,math
model.layers.15.mlp.gate_proj.weight,9.543780053034425,math
model.layers.11.mlp.down_proj.weight,9.268587172031403,math
model.layers.28.mlp.gate_proj.weight,9.061797993257642,math
model.layers.28.mlp.down_proj.weight,8.971487358212471,math
model.layers.6.mlp.up_proj.weight,8.830751998815686,math
model.layers.7.mlp.up_proj.weight,8.815480905584991,math
model.layers.25.self_attn.v_proj.weight,8.806724722497165,math
model.layers.8.mlp.up_proj.weight,8.638151834253222,math
model.layers.13.mlp.up_proj.weight,8.538404582999647,math
model.layers.14.mlp.gate_proj.weight,8.238639305345714,math
model.layers.30.mlp.gate_proj.weight,8.142624855041504,math
model.layers.10.mlp.down_proj.weight,7.944296550005674,math
model.layers.10.mlp.gate_proj.weight,7.876106559764594,math
model.layers.29.mlp.gate_proj.weight,7.848239041399211,math
model.layers.23.self_attn.o_proj.weight,7.528465592302382,math
model.layers.30.mlp.up_proj.weight,7.427990582771599,math
model.layers.12.mlp.gate_proj.weight,7.382426210213453,math
model.layers.1.mlp.up_proj.weight,7.272885133512318,math
model.layers.29.mlp.down_proj.weight,7.2608272596262395,math
model.layers.29.mlp.up_proj.weight,7.212898306548595,math
model.layers.9.mlp.gate_proj.weight,7.194149087648839,math
model.layers.5.mlp.up_proj.weight,7.140938682015985,math
model.layers.0.self_attn.o_proj.weight,7.096447763964534,math
model.layers.18.self_attn.o_proj.weight,7.082931971177459,math
model.layers.13.mlp.gate_proj.weight,7.068729485850781,math
model.layers.17.self_attn.o_proj.weight,7.006328295916319,math
model.layers.11.mlp.gate_proj.weight,6.944632563740015,math
model.layers.35.mlp.gate_proj.weight,6.821978861000389,math
model.layers.9.mlp.down_proj.weight,6.688083644490689,math
model.layers.17.self_attn.v_proj.weight,6.588995945639908,math
model.layers.21.self_attn.o_proj.weight,6.364119570236653,math
model.layers.24.self_attn.v_proj.weight,6.36011670390144,math
model.layers.18.self_attn.v_proj.weight,6.328550250735134,math
model.layers.15.self_attn.o_proj.weight,6.321332116611302,math
model.layers.16.self_attn.o_proj.weight,6.201113821938634,math
model.layers.16.self_attn.v_proj.weight,6.022072163876146,math
model.layers.19.self_attn.v_proj.weight,5.939643297344446,math
model.layers.22.self_attn.o_proj.weight,5.914025170728564,math
model.layers.15.self_attn.v_proj.weight,5.765067061409354,math
model.layers.20.self_attn.o_proj.weight,5.665996607393026,math
model.layers.24.self_attn.o_proj.weight,5.5360260982997715,math
